#[0]step() [1]time(s) [2]x_mean(m) [3]y_mean(m) [4]z_mean(m) [5]px_mean(kg*m/s) [6]py_mean(kg*m/s) [7]pz_mean(kg*m/s) [8]gamma_mean() [9]x_rms(m) [10]y_rms(m) [11]z_rms(m) [12]px_rms(kg*m/s) [13]py_rms(kg*m/s) [14]pz_rms(kg*m/s) [15]gamma_rms() [16]emittance_x(m) [17]emittance_y(m) [18]emittance_z(m) [19]alpha_x() [20]alpha_y() [21]beta_x(m) [22]beta_y(m) [23]charge(C)
4942 1.81425761999997e-07 8.71714138748894e-07 -6.57774385748729e-03 2.23031794589902e-03 8.70638981768569e-30 1.81190756632555e-25 1.34420230192208e-26 1.00000022131269e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4943 1.81462472999997e-07 8.72065040343775e-07 -6.57044236144492e-03 2.23086317840235e-03 8.70799722356504e-30 1.81164550168728e-25 1.36165199952267e-26 1.00000022128068e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4944 1.81499183999997e-07 8.72416006680635e-07 -6.56314192833882e-03 2.23141544214121e-03 8.70960287329383e-30 1.81138005718258e-25 1.37909658780292e-26 1.00000022124826e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4945 1.81535894999997e-07 8.72767037691526e-07 -6.55584257178790e-03 2.23197473504336e-03 8.71120690703600e-30 1.81111123380763e-25 1.39653600130984e-26 1.00000022121543e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4946 1.81572605999997e-07 8.73118133314146e-07 -6.54854430540706e-03 2.23254105501015e-03 8.71280946481887e-30 1.81083903257133e-25 1.41397017460981e-26 1.00000022118218e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4947 1.81609316999997e-07 8.73469293491835e-07 -6.54124714280708e-03 2.23311439991660e-03 8.71441068652812e-30 1.81056345449524e-25 1.43139904228882e-26 1.00000022114852e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4948 1.81646027999997e-07 8.73820518173566e-07 -6.53395109759462e-03 2.23369476761136e-03 8.71601071190530e-30 1.81028450061358e-25 1.44882253895272e-26 1.00000022111445e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4949 1.81682738999997e-07 8.74171807313941e-07 -6.52665618337212e-03 2.23428215591671e-03 8.71760968054545e-30 1.81000217197326e-25 1.46624059922745e-26 1.00000022107996e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4950 1.81719449999997e-07 8.74523160873185e-07 -6.51936241373780e-03 2.23487656262863e-03 8.71920773189402e-30 1.80971646963385e-25 1.48365315775930e-26 1.00000022104507e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4951 1.81756160999997e-07 8.74874578817139e-07 -6.51206980228558e-03 2.23547798551672e-03 8.72080500524391e-30 1.80942739466756e-25 1.50106014921514e-26 1.00000022100976e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4952 1.81792871999997e-07 8.75226061117255e-07 -6.50477836260502e-03 2.23608642232429e-03 8.72240163973103e-30 1.80913494815928e-25 1.51846150828268e-26 1.00000022097404e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4953 1.81829582999997e-07 8.75577607750589e-07 -6.49748810828129e-03 2.23670187076832e-03 8.72399777433197e-30 1.80883913120654e-25 1.53585716967069e-26 1.00000022093791e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4954 1.81866293999997e-07 8.75929218699794e-07 -6.49019905289512e-03 2.23732432853947e-03 8.72559354786238e-30 1.80853994491952e-25 1.55324706810928e-26 1.00000022090136e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4955 1.81903004999997e-07 8.76280893953115e-07 -6.48291121002273e-03 2.23795379330212e-03 8.72718909897239e-30 1.80823739042103e-25 1.57063113835009e-26 1.00000022086441e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4956 1.81939715999997e-07 8.76632633504381e-07 -6.47562459323579e-03 2.23859026269436e-03 8.72878456614409e-30 1.80793146884655e-25 1.58800931516661e-26 1.00000022082704e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4957 1.81976426999997e-07 8.76984437352997e-07 -6.46833921610137e-03 2.23923373432797e-03 8.73038008768969e-30 1.80762218134416e-25 1.60538153335433e-26 1.00000022078927e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4958 1.82013137999997e-07 8.77336305503941e-07 -6.46105509218190e-03 2.23988420578850e-03 8.73197580174721e-30 1.80730952907460e-25 1.62274772773106e-26 1.00000022075108e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4959 1.82049848999997e-07 8.77688237967752e-07 -6.45377223503509e-03 2.24054167463519e-03 8.73357184627872e-30 1.80699351321122e-25 1.64010783313715e-26 1.00000022071248e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4960 1.82086559999997e-07 8.78040234760528e-07 -6.44649065821389e-03 2.24120613840106e-03 8.73516835906814e-30 1.80667413494000e-25 1.65746178443570e-26 1.00000022067347e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4961 1.82123270999997e-07 8.78392295903912e-07 -6.43921037526647e-03 2.24187759459288e-03 8.73676547771736e-30 1.80635139545952e-25 1.67480951651286e-26 1.00000022063405e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4962 1.82159981999997e-07 8.78744421425094e-07 -6.43193139973613e-03 2.24255604069115e-03 8.73836333964395e-30 1.80602529598099e-25 1.69215096427803e-26 1.00000022059422e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4963 1.82196692999997e-07 8.79096611356794e-07 -6.42465374516126e-03 2.24324147415019e-03 8.73996208207975e-30 1.80569583772823e-25 1.70948606266413e-26 1.00000022055398e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4964 1.82233403999997e-07 8.79448865737260e-07 -6.41737742507529e-03 2.24393389239808e-03 8.74156184206608e-30 1.80536302193765e-25 1.72681474662779e-26 1.00000022051332e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4965 1.82270114999997e-07 8.79801184610261e-07 -6.41010245300667e-03 2.24463329283669e-03 8.74316275645311e-30 1.80502684985828e-25 1.74413695114969e-26 1.00000022047226e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4966 1.82306825999997e-07 8.80153568025073e-07 -6.40282884247875e-03 2.24533967284169e-03 8.74476496189757e-30 1.80468732275172e-25 1.76145261123470e-26 1.00000022043079e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4967 1.82343536999997e-07 8.80506016036478e-07 -6.39555660700980e-03 2.24605302976257e-03 8.74636859485850e-30 1.80434444189217e-25 1.77876166191219e-26 1.00000022038891e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4968 1.82380247999997e-07 8.80858528704754e-07 -6.38828576011292e-03 2.24677336092265e-03 8.74797379159698e-30 1.80399820856642e-25 1.79606403823625e-26 1.00000022034662e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4969 1.82416958999997e-07 8.81211106095666e-07 -6.38101631529599e-03 2.24750066361905e-03 8.74958068817249e-30 1.80364862407383e-25 1.81335967528592e-26 1.00000022030392e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4970 1.82453669999997e-07 8.81563748280455e-07 -6.37374828606164e-03 2.24823493512277e-03 8.75118942044142e-30 1.80329568972634e-25 1.83064850816545e-26 1.00000022026081e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4971 1.82490380999997e-07 8.81916455335838e-07 -6.36648168590719e-03 2.24897617267864e-03 8.75280012405482e-30 1.80293940684847e-25 1.84793047200454e-26 1.00000022021729e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4972 1.82527091999997e-07 8.82269227343990e-07 -6.35921652832459e-03 2.24972437350536e-03 8.75441293445556e-30 1.80257977677729e-25 1.86520550195857e-26 1.00000022017337e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4973 1.82563802999997e-07 8.82622064392544e-07 -6.35195282680038e-03 2.25047953479549e-03 8.75602798687619e-30 1.80221680086244e-25 1.88247353320888e-26 1.00000022012903e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4974 1.82600513999997e-07 8.82974966574575e-07 -6.34469059481562e-03 2.25124165371549e-03 8.75764541633764e-30 1.80185048046610e-25 1.89973450096293e-26 1.00000022008429e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4975 1.82637224999997e-07 8.83327933988598e-07 -6.33742984584588e-03 2.25201072740570e-03 8.75926535764741e-30 1.80148081696302e-25 1.91698834045466e-26 1.00000022003914e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4976 1.82673935999997e-07 8.83680966738555e-07 -6.33017059336115e-03 2.25278675298038e-03 8.76088794539638e-30 1.80110781174048e-25 1.93423498694460e-26 1.00000021999358e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4977 1.82710646999997e-07 8.84034064933808e-07 -6.32291285082581e-03 2.25356972752768e-03 8.76251331395759e-30 1.80073146619831e-25 1.95147437572023e-26 1.00000021994761e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4978 1.82747357999997e-07 8.84387228689130e-07 -6.31565663169857e-03 2.25435964810972e-03 8.76414159748450e-30 1.80035178174887e-25 1.96870644209613e-26 1.00000021990123e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4979 1.82784068999997e-07 8.84740458124696e-07 -6.30840194943241e-03 2.25515651176251e-03 8.76577292990951e-30 1.79996875981704e-25 1.98593112141430e-26 1.00000021985445e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4980 1.82820779999997e-07 8.85093753366073e-07 -6.30114881747457e-03 2.25596031549603e-03 8.76740744494196e-30 1.79958240184024e-25 2.00314834904434e-26 1.00000021980725e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4981 1.82857490999997e-07 8.85447114544214e-07 -6.29389724926645e-03 2.25677105629422e-03 8.76904527606587e-30 1.79919270926840e-25 2.02035806038370e-26 1.00000021975966e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4982 1.82894201999997e-07 8.85800541795445e-07 -6.28664725824359e-03 2.25758873111499e-03 8.77068655653911e-30 1.79879968356395e-25 2.03756019085796e-26 1.00000021971165e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4983 1.82930912999997e-07 8.86154035261459e-07 -6.27939885783561e-03 2.25841333689022e-03 8.77233141939095e-30 1.79840332620186e-25 2.05475467592103e-26 1.00000021966324e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4984 1.82967623999997e-07 8.86507595089304e-07 -6.27215206146617e-03 2.25924487052581e-03 8.77397999742080e-30 1.79800363866956e-25 2.07194145105542e-26 1.00000021961442e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4985 1.83004334999997e-07 8.86861221431376e-07 -6.26490688255288e-03 2.26008332890164e-03 8.77563242319760e-30 1.79760062246702e-25 2.08912045177245e-26 1.00000021956519e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4986 1.83041045999997e-07 8.87214914445411e-07 -6.25766333450733e-03 2.26092870887161e-03 8.77728882905723e-30 1.79719427910666e-25 2.10629161361252e-26 1.00000021951556e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
4987 1.83077756999997e-07 8.87568674294469e-07 -6.25042143073493e-03 2.26178100726367e-03 8.77894934710197e-30 1.79678461011341e-25 2.12345487214533e-26 1.00000021946552e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
