timestamp_utc,F_drag_nN,V_min_V,P_at_Vmin_mW,P_at_100V_mW,P_at_200V_mW,P_at_300V_mW,feasible_at_300V
2024-01-02T14:20:00+00:00,4.5026,112.5,16.280,15.346,21.703,26.580,1
2024-01-02T14:25:00+00:00,5.4430,123.7,20.637,18.551,26.236,32.132,1
2024-01-02T14:30:00+00:00,6.3355,133.5,24.950,21.593,30.537,37.401,1
2024-01-02T14:35:00+00:00,6.9770,140.1,28.146,23.780,33.629,41.188,1
2024-01-02T14:40:00+00:00,7.0616,140.9,28.574,24.068,34.037,41.687,1
2024-01-02T14:45:00+00:00,6.4715,134.9,25.621,22.057,31.193,38.204,1
2024-01-02T14:50:00+00:00,5.4189,123.5,20.522,18.469,26.120,31.990,1
2024-01-02T14:55:00+00:00,4.2472,109.3,15.134,14.476,20.472,25.072,1
2024-01-02T15:00:00+00:00,3.2489,100.0,11.073,11.073,15.660,19.179,1
2024-01-02T15:05:00+00:00,2.6133,100.0,8.907,8.907,12.596,15.427,1
2024-01-02T15:10:00+00:00,2.3560,100.0,8.030,8.030,11.356,13.908,1
2024-01-02T15:15:00+00:00,2.3089,100.0,7.869,7.869,11.129,13.630,1
2024-01-02T15:20:00+00:00,2.2350,100.0,7.617,7.617,10.773,13.194,1
2024-01-02T15:25:00+00:00,2.0271,100.0,6.909,6.909,9.771,11.967,1
2024-01-02T15:30:00+00:00,1.7944,100.0,6.116,6.116,8.649,10.593,1
2024-01-02T15:35:00+00:00,1.7447,100.0,5.946,5.946,8.409,10.299,1
2024-01-02T15:40:00+00:00,2.0428,100.0,6.963,6.963,9.847,12.060,1
2024-01-02T15:45:00+00:00,2.7232,100.0,9.282,9.282,13.126,16.076,1
2024-01-02T15:50:00+00:00,3.6304,101.1,12.439,12.373,17.499,21.431,1
2024-01-02T15:55:00+00:00,4.5780,113.5,16.622,15.603,22.066,27.025,1
2024-01-02T16:00:00+00:00,5.5204,124.6,21.004,18.815,26.609,32.589,1
2024-01-02T16:05:00+00:00,6.4077,134.3,25.305,21.839,30.885,37.827,1
2024-01-02T16:10:00+00:00,7.0188,140.5,28.357,23.922,33.831,41.435,1
2024-01-02T16:15:00+00:00,7.0483,140.8,28.506,24.023,33.973,41.608,1
2024-01-02T16:20:00+00:00,6.4047,134.2,25.290,21.829,30.871,37.809,1
2024-01-02T16:25:00+00:00,5.3236,122.4,20.072,18.144,25.660,31.427,1
2024-01-02T16:30:00+00:00,4.1525,108.1,14.714,14.153,20.015,24.514,1
2024-01-02T16:35:00+00:00,3.1799,100.0,10.838,10.838,15.327,18.772,1
2024-01-02T16:40:00+00:00,2.5819,100.0,8.800,8.800,12.445,15.242,1
2024-01-02T16:45:00+00:00,2.3544,100.0,8.024,8.024,11.348,13.899,1
2024-01-02T16:50:00+00:00,2.3159,100.0,7.893,7.893,11.163,13.671,1
2024-01-02T16:55:00+00:00,2.2330,100.0,7.611,7.611,10.763,13.182,1
2024-01-02T17:00:00+00:00,2.0176,100.0,6.877,6.877,9.725,11.911,1
2024-01-02T17:05:00+00:00,1.7931,100.0,6.111,6.111,8.643,10.585,1
2024-01-02T17:10:00+00:00,1.7670,100.0,6.023,6.023,8.517,10.431,1
2024-01-02T17:15:00+00:00,2.0961,100.0,7.144,7.144,10.103,12.374,1
2024-01-02T17:20:00+00:00,2.7991,100.0,9.540,9.540,13.492,16.524,1
2024-01-02T17:25:00+00:00,3.7103,102.2,12.782,12.646,17.884,21.903,1
2024-01-02T17:30:00+00:00,4.6555,114.4,16.974,15.867,22.440,27.483,1
2024-01-02T17:35:00+00:00,5.5976,125.5,21.371,19.078,26.981,33.044,1
2024-01-02T17:40:00+00:00,6.4760,135.0,25.643,22.072,31.215,38.230,1
2024-01-02T17:45:00+00:00,7.0546,140.9,28.538,24.044,34.003,41.646,1
2024-01-02T17:50:00+00:00,7.0292,140.6,28.410,23.958,33.881,41.496,1
2024-01-02T17:55:00+00:00,6.3344,133.5,24.944,21.589,30.532,37.394,1
2024-01-02T18:00:00+00:00,5.2272,121.3,19.619,17.816,25.195,30.858,1
2024-01-02T18:05:00+00:00,4.0578,106.8,14.296,13.830,19.559,23.955,1
2024-01-02T18:10:00+00:00,3.1105,100.0,10.602,10.602,14.993,18.363,1
2024-01-02T18:15:00+00:00,2.5492,100.0,8.688,8.688,12.287,15.048,1
2024-01-02T18:20:00+00:00,2.3506,100.0,8.011,8.011,11.330,13.876,1
2024-01-02T18:25:00+00:00,2.3202,100.0,7.908,7.908,11.183,13.697,1
2024-01-02T18:30:00+00:00,2.2286,100.0,7.596,7.596,10.742,13.156,1
2024-01-02T18:35:00+00:00,2.0075,100.0,6.842,6.842,9.676,11.851,1
2024-01-02T18:40:00+00:00,1.7938,100.0,6.114,6.114,8.646,10.590,1
2024-01-02T18:45:00+00:00,1.7942,100.0,6.115,6.115,8.648,10.592,1
2024-01-02T18:50:00+00:00,2.1558,100.0,7.348,7.348,10.391,12.726,1
2024-01-02T18:55:00+00:00,2.8806,100.0,9.818,9.818,13.884,17.005,1
2024-01-02T19:00:00+00:00,3.7933,103.3,13.140,12.929,18.284,22.393,1
2024-01-02T19:05:00+00:00,4.7343,115.4,17.334,16.136,22.819,27.948,1
2024-01-02T19:10:00+00:00,5.6746,126.3,21.740,19.341,27.352,33.499,1
2024-01-02T19:15:00+00:00,6.5410,135.7,25.965,22.294,31.528,38.614,1
2024-01-02T19:20:00+00:00,7.0826,141.2,28.680,24.140,34.138,41.811,1
2024-01-02T19:25:00+00:00,7.0022,140.4,28.273,23.865,33.751,41.336,1
2024-01-02T19:30:00+00:00,6.2596,132.7,24.576,21.335,30.172,36.953,1
2024-01-02T19:35:00+00:00,5.1292,120.1,19.160,17.482,24.723,30.279,1
2024-01-02T19:40:00+00:00,3.9630,105.6,13.879,13.507,19.102,23.395,1
2024-01-02T19:45:00+00:00,3.0414,100.0,10.366,10.366,14.660,17.954,1
2024-01-02T19:50:00+00:00,2.5153,100.0,8.573,8.573,12.124,14.849,1
2024-01-02T19:55:00+00:00,2.3434,100.0,7.987,7.987,11.296,13.834,1
2024-01-02T20:00:00+00:00,2.3198,100.0,7.907,7.907,11.181,13.694,1
2024-01-02T20:05:00+00:00,2.2203,100.0,7.568,7.568,10.702,13.107,1
2024-01-02T20:10:00+00:00,1.9956,100.0,6.802,6.802,9.619,11.781,1
2024-01-02T20:15:00+00:00,1.7953,100.0,6.119,6.119,8.654,10.598,1
2024-01-02T20:20:00+00:00,1.8244,100.0,6.218,6.218,8.794,10.770,1
2024-01-02T20:25:00+00:00,2.2200,100.0,7.566,7.566,10.700,13.105,1
2024-01-02T20:30:00+00:00,2.9659,100.0,10.109,10.109,14.296,17.509,1
2024-01-02T20:35:00+00:00,3.8788,104.5,13.512,13.220,18.696,22.898,1
2024-01-02T20:40:00+00:00,4.8142,116.4,17.701,16.408,23.205,28.420,1
2024-01-02T20:45:00+00:00,5.7505,127.2,22.104,19.599,27.718,33.947,1
2024-01-02T20:50:00+00:00,6.6019,136.3,26.268,22.501,31.821,38.973,1
2024-01-02T20:55:00+00:00,7.1033,141.4,28.784,24.210,34.238,41.933,1
2024-01-02T21:00:00+00:00,6.9661,140.0,28.091,23.742,33.577,41.123,1
2024-01-02T21:05:00+00:00,6.1785,131.8,24.179,21.058,29.781,36.474,1
2024-01-02T21:10:00+00:00,5.0292,118.9,18.694,17.141,24.241,29.689,1
2024-01-02T21:15:00+00:00,3.8685,104.3,13.467,13.185,18.647,22.837,1
2024-01-02T21:20:00+00:00,2.9730,100.0,10.133,10.133,14.330,17.551,1
2024-01-02T21:25:00+00:00,2.4811,100.0,8.456,8.456,11.959,14.647,1
2024-01-02T21:30:00+00:00,2.3335,100.0,7.953,7.953,11.247,13.775,1
2024-01-02T21:35:00+00:00,2.3140,100.0,7.887,7.887,11.153,13.660,1
2024-01-02T21:40:00+00:00,2.2064,100.0,7.520,7.520,10.635,13.025,1
2024-01-02T21:45:00+00:00,1.9804,100.0,6.750,6.750,9.546,11.691,1
2024-01-02T21:50:00+00:00,1.7962,100.0,6.122,6.122,8.658,10.604,1
2024-01-02T21:55:00+00:00,1.8562,100.0,6.327,6.327,8.947,10.958,1
2024-01-02T22:00:00+00:00,2.2868,100.0,7.794,7.794,11.022,13.500,1
2024-01-02T22:05:00+00:00,3.0531,100.0,10.406,10.406,14.716,18.023,1
2024-01-02T22:10:00+00:00,3.9655,105.6,13.890,13.515,19.114,23.409,1
2024-01-02T22:15:00+00:00,4.8950,117.3,18.073,16.684,23.594,28.897,1
2024-01-02T22:20:00+00:00,5.8254,128.0,22.464,19.855,28.079,34.389,1
2024-01-02T22:25:00+00:00,6.6577,136.9,26.545,22.691,32.090,39.302,1
2024-01-02T22:30:00+00:00,7.1154,141.5,28.846,24.251,34.296,42.004,1
2024-01-02T22:35:00+00:00,6.9215,139.5,27.867,23.591,33.362,40.860,1
2024-01-02T22:40:00+00:00,6.0913,130.9,23.753,20.761,29.360,35.959,1
2024-01-02T22:45:00+00:00,4.9264,117.7,18.218,16.791,23.746,29.082,1
2024-01-02T22:50:00+00:00,3.7748,103.0,13.060,12.866,18.195,22.284,1
2024-01-02T22:55:00+00:00,2.9066,100.0,9.906,9.906,14.010,17.158,1
2024-01-02T23:00:00+00:00,2.4475,100.0,8.342,8.342,11.797,14.448,1
2024-01-02T23:05:00+00:00,2.3214,100.0,7.912,7.912,11.189,13.704,1
2024-01-02T23:10:00+00:00,2.3034,100.0,7.851,7.851,11.103,13.598,1
2024-01-02T23:15:00+00:00,2.1865,100.0,7.452,7.452,10.539,12.907,1
2024-01-02T23:20:00+00:00,1.9603,100.0,6.681,6.681,9.449,11.572,1
2024-01-02T23:25:00+00:00,1.7947,100.0,6.117,6.117,8.651,10.595,1
2024-01-02T23:30:00+00:00,1.8881,100.0,6.435,6.435,9.101,11.146,1
2024-01-02T23:35:00+00:00,2.3547,100.0,8.025,8.025,11.350,13.900,1
2024-01-02T23:40:00+00:00,3.1407,100.0,10.704,10.704,15.138,18.541,1
2024-01-02T23:45:00+00:00,4.0521,106.8,14.270,13.811,19.531,23.921,1
2024-01-02T23:50:00+00:00,4.9759,118.3,18.447,16.959,23.984,29.374,1
2024-01-02T23:55:00+00:00,5.8993,128.8,22.821,20.106,28.435,34.825,1
2024-01-03T00:00:00+00:00,6.7088,137.4,26.800,22.865,32.336,39.604,1
2024-01-03T00:05:00+00:00,7.6286,146.5,31.469,26.000,36.770,45.034,1
2024-01-03T00:10:00+00:00,7.3572,143.9,30.076,25.075,35.462,43.432,1
2024-01-03T00:15:00+00:00,6.4439,134.6,25.484,21.963,31.060,38.041,1
2024-01-03T00:20:00+00:00,5.2144,121.1,19.559,17.772,25.134,30.783,1
2024-01-03T00:25:00+00:00,4.0246,106.4,14.150,13.717,19.399,23.759,1
2024-01-03T00:30:00+00:00,3.1483,100.0,10.730,10.730,15.175,18.585,1
2024-01-03T00:35:00+00:00,2.7061,100.0,9.223,9.223,13.044,15.975,1
2024-01-03T00:40:00+00:00,2.6040,100.0,8.875,8.875,12.551,15.372,1
2024-01-03T00:45:00+00:00,2.5924,100.0,8.836,8.836,12.495,15.304,1
2024-01-03T00:50:00+00:00,2.4588,100.0,8.380,8.380,11.852,14.515,1
2024-01-03T00:55:00+00:00,2.2144,100.0,7.547,7.547,10.673,13.072,1
2024-01-03T01:00:00+00:00,2.0545,100.0,7.002,7.002,9.903,12.129,1
2024-01-03T01:05:00+00:00,2.1920,100.0,7.471,7.471,10.565,12.940,1
2024-01-03T01:10:00+00:00,2.7321,100.0,9.312,9.312,13.169,16.129,1
2024-01-03T01:15:00+00:00,3.5848,100.4,12.244,12.218,17.279,21.162,1
2024-01-03T01:20:00+00:00,4.5370,113.0,16.436,15.463,21.868,26.783,1
2024-01-03T01:25:00+00:00,5.4928,124.3,20.872,18.721,26.475,32.426,1
2024-01-03T01:30:00+00:00,6.4447,134.6,25.488,21.965,31.064,38.045,1
2024-01-03T01:35:00+00:00,7.2570,142.9,29.565,24.734,34.979,42.840,1
2024-01-03T01:40:00+00:00,7.6212,146.4,31.431,25.975,36.734,44.990,1
2024-01-03T01:45:00+00:00,7.2883,143.2,29.725,24.841,35.130,43.025,1
2024-01-03T01:50:00+00:00,6.3376,133.5,24.960,21.600,30.548,37.413,1
2024-01-03T01:55:00+00:00,5.1012,119.8,19.030,17.387,24.588,30.114,1
2024-01-03T02:00:00+00:00,3.9276,105.1,13.724,13.386,18.931,23.186,1
2024-01-03T02:05:00+00:00,3.0829,100.0,10.508,10.508,14.860,18.200,1
2024-01-03T02:10:00+00:00,2.6741,100.0,9.114,9.114,12.889,15.786,1
2024-01-03T02:15:00+00:00,2.5897,100.0,8.826,8.826,12.482,15.288,1
2024-01-03T02:20:00+00:00,2.5738,100.0,8.772,8.772,12.406,15.194,1
2024-01-03T02:25:00+00:00,2.4277,100.0,8.274,8.274,11.702,14.332,1
2024-01-03T02:30:00+00:00,2.1838,100.0,7.443,7.443,10.526,12.892,1
2024-01-03T02:35:00+00:00,2.0462,100.0,6.974,6.974,9.863,12.080,1
2024-01-03T02:40:00+00:00,2.2226,100.0,7.575,7.575,10.713,13.121,1
2024-01-03T02:45:00+00:00,2.8036,100.0,9.555,9.555,13.514,16.551,1
2024-01-03T02:50:00+00:00,3.6781,101.7,12.643,12.536,17.729,21.713,1
2024-01-03T02:55:00+00:00,4.6310,114.1,16.863,15.784,22.322,27.338,1
2024-01-03T03:00:00+00:00,5.5820,125.3,21.297,19.025,26.905,32.952,1
2024-01-03T03:05:00+00:00,6.5230,135.5,25.876,22.232,31.441,38.508,1
2024-01-03T03:10:00+00:00,7.3029,143.3,29.799,24.890,35.200,43.112,1
2024-01-03T03:15:00+00:00,7.6083,146.3,31.365,25.931,36.672,44.914,1
2024-01-03T03:20:00+00:00,7.2138,142.5,29.345,24.587,34.771,42.585,1
2024-01-03T03:25:00+00:00,6.2280,132.4,24.421,21.227,30.019,36.766,1
2024-01-03T03:30:00+00:00,4.9885,118.5,18.505,17.002,24.045,29.449,1
2024-01-03T03:35:00+00:00,3.8349,103.9,13.321,13.071,18.485,22.639,1
2024-01-03T03:40:00+00:00,3.0238,100.0,10.306,10.306,14.575,17.850,1
2024-01-03T03:45:00+00:00,2.6464,100.0,9.020,9.020,12.756,15.623,1
2024-01-03T03:50:00+00:00,2.5764,100.0,8.781,8.781,12.418,15.209,1
2024-01-03T03:55:00+00:00,2.5533,100.0,8.702,8.702,12.307,15.073,1
2024-01-03T04:00:00+00:00,2.3934,100.0,8.157,8.157,11.536,14.129,1
2024-01-03T04:05:00+00:00,2.1498,100.0,7.327,7.327,10.362,12.691,1
2024-01-03T04:10:00+00:00,2.0346,100.0,6.934,6.934,9.807,12.011,1
2024-01-03T04:15:00+00:00,2.2494,100.0,7.667,7.667,10.842,13.279,1
2024-01-03T04:20:00+00:00,2.8700,100.0,9.782,9.782,13.833,16.942,1
2024-01-03T04:25:00+00:00,3.7662,102.9,13.023,12.836,18.153,22.233,1
2024-01-03T04:30:00+00:00,4.7235,115.3,17.285,16.099,22.767,27.884,1
2024-01-03T04:35:00+00:00,5.6733,126.3,21.734,19.336,27.346,33.492,1
2024-01-03T04:40:00+00:00,6.6037,136.3,26.277,22.507,31.830,38.984,1
2024-01-03T04:45:00+00:00,7.3481,143.8,30.030,25.044,35.418,43.378,1
2024-01-03T04:50:00+00:00,7.5914,146.1,31.278,25.874,36.591,44.814,1
2024-01-03T04:55:00+00:00,7.1352,141.7,28.946,24.319,34.392,42.122,1
2024-01-03T05:00:00+00:00,6.1172,131.2,23.879,20.849,29.485,36.112,1
2024-01-03T05:05:00+00:00,4.8777,117.1,17.993,16.625,23.511,28.795,1
2024-01-03T05:10:00+00:00,3.7475,102.7,12.942,12.773,18.063,22.123,1
2024-01-03T05:15:00+00:00,2.9718,100.0,10.129,10.129,14.324,17.543,1
2024-01-03T05:20:00+00:00,2.6250,100.0,8.947,8.947,12.653,15.497,1
2024-01-03T05:25:00+00:00,2.5659,100.0,8.745,8.745,12.368,15.147,1
2024-01-03T05:30:00+00:00,2.5325,100.0,8.631,8.631,12.207,14.950,1
2024-01-03T05:35:00+00:00,2.3577,100.0,8.036,8.036,11.364,13.919,1
2024-01-03T05:40:00+00:00,2.1146,100.0,7.207,7.207,10.192,12.483,1
2024-01-03T05:45:00+00:00,2.0213,100.0,6.889,6.889,9.743,11.932,1
2024-01-03T05:50:00+00:00,2.2735,100.0,7.749,7.749,10.958,13.421,1
2024-01-03T05:55:00+00:00,2.9320,100.0,9.993,9.993,14.132,17.308,1
2024-01-03T06:00:00+00:00,3.8486,104.1,13.380,13.117,18.550,22.719,1
2024-01-03T06:05:00+00:00,4.8118,116.3,17.690,16.400,23.193,28.406,1
2024-01-03T06:10:00+00:00,5.7648,127.3,22.173,19.648,27.787,34.032,1
2024-01-03T06:15:00+00:00,6.6870,137.2,26.691,22.791,32.232,39.475,1
2024-01-03T06:20:00+00:00,7.3944,144.2,30.267,25.202,35.642,43.652,1
2024-01-03T06:25:00+00:00,7.5730,146.0,31.183,25.811,36.502,44.706,1
2024-01-03T06:30:00+00:00,7.0548,140.9,28.539,24.045,34.004,41.647,1
2024-01-03T06:35:00+00:00,6.0063,130.0,23.340,20.471,28.951,35.457,1
2024-01-03T06:40:00+00:00,4.7701,115.8,17.498,16.258,22.992,28.159,1
2024-01-03T06:45:00+00:00,3.6662,101.6,12.592,12.495,17.671,21.643,1
2024-01-03T06:50:00+00:00,2.9271,100.0,9.977,9.977,14.109,17.280,1
2024-01-03T06:55:00+00:00,2.6104,100.0,8.897,8.897,12.582,15.410,1
2024-01-03T07:00:00+00:00,2.5600,100.0,8.725,8.725,12.339,15.113,1
2024-01-03T07:05:00+00:00,2.5136,100.0,8.567,8.567,12.115,14.838,1
2024-01-03T07:10:00+00:00,2.3228,100.0,7.917,7.917,11.196,13.712,1
2024-01-03T07:15:00+00:00,2.0804,100.0,7.090,7.090,10.027,12.281,1
2024-01-03T07:20:00+00:00,2.0088,100.0,6.847,6.847,9.683,11.859,1
2024-01-03T07:25:00+00:00,2.2969,100.0,7.829,7.829,11.071,13.559,1
2024-01-03T07:30:00+00:00,2.9907,100.0,10.193,10.193,14.415,17.655,1
2024-01-03T07:35:00+00:00,3.9261,105.1,13.718,13.381,18.924,23.177,1
2024-01-03T07:40:00+00:00,4.8961,117.4,18.078,16.687,23.599,28.903,1
2024-01-03T07:45:00+00:00,5.8538,128.3,22.601,19.951,28.215,34.557,1
2024-01-03T07:50:00+00:00,6.7701,138.0,27.107,23.074,32.632,39.966,1
2024-01-03T07:55:00+00:00,7.4421,144.7,30.511,25.365,35.871,43.933,1
2024-01-03T08:00:00+00:00,7.5555,145.8,31.093,25.751,36.418,44.603,1
2024-01-03T08:05:00+00:00,6.9752,140.1,28.137,23.773,33.621,41.177,1
2024-01-03T08:10:00+00:00,5.8973,128.8,22.811,20.100,28.425,34.813,1
2024-01-03T08:15:00+00:00,4.6660,114.6,17.022,15.903,22.490,27.545,1
2024-01-03T08:20:00+00:00,3.5909,100.5,12.270,12.239,17.308,21.198,1
2024-01-03T08:25:00+00:00,2.8900,100.0,9.850,9.850,13.930,17.060,1
2024-01-03T08:30:00+00:00,2.6025,100.0,8.870,8.870,12.544,15.363,1
2024-01-03T08:35:00+00:00,2.5588,100.0,8.721,8.721,12.334,15.106,1
2024-01-03T08:40:00+00:00,2.4981,100.0,8.514,8.514,12.041,14.747,1
2024-01-03T08:45:00+00:00,2.2913,100.0,7.809,7.809,11.044,13.526,1
2024-01-03T08:50:00+00:00,2.0495,100.0,6.985,6.985,9.879,12.099,1
2024-01-03T08:55:00+00:00,1.9994,100.0,6.815,6.815,9.637,11.803,1
2024-01-03T09:00:00+00:00,2.3220,100.0,7.914,7.914,11.192,13.708,1
2024-01-03T09:05:00+00:00,3.0482,100.0,10.389,10.389,14.692,17.995,1
2024-01-03T09:10:00+00:00,4.0001,106.1,14.042,13.633,19.280,23.614,1
2024-01-03T09:15:00+00:00,4.9771,118.3,18.452,16.963,23.990,29.381,1
2024-01-03T09:20:00+00:00,5.9405,129.3,23.020,20.247,28.633,35.069,1
2024-01-03T09:25:00+00:00,6.8506,138.8,27.510,23.349,33.020,40.441,1
2024-01-03T09:30:00+00:00,7.4877,145.1,30.745,25.520,36.091,44.202,1
2024-01-03T09:35:00+00:00,7.5388,145.6,31.007,25.694,36.337,44.504,1
2024-01-03T09:40:00+00:00,6.8985,139.3,27.751,23.512,33.251,40.724,1
2024-01-03T09:45:00+00:00,5.7918,127.6,22.303,19.740,27.917,34.191,1
2024-01-03T09:50:00+00:00,4.5660,113.3,16.568,15.562,22.008,26.955,1
2024-01-03T09:55:00+00:00,3.5209,100.0,12.000,12.000,16.971,20.785,1
2024-01-03T10:00:00+00:00,2.8593,100.0,9.745,9.745,13.782,16.879,1
2024-01-03T10:05:00+00:00,2.6007,100.0,8.864,8.864,12.536,15.353,1
2024-01-03T10:10:00+00:00,2.5622,100.0,8.733,8.733,12.350,15.126,1
2024-01-03T10:15:00+00:00,2.4864,100.0,8.474,8.474,11.984,14.678,1
2024-01-03T10:20:00+00:00,2.2645,100.0,7.718,7.718,10.915,13.368,1
2024-01-03T10:25:00+00:00,2.0247,100.0,6.901,6.901,9.759,11.953,1
2024-01-03T10:30:00+00:00,1.9957,100.0,6.802,6.802,9.619,11.781,1
2024-01-03T10:35:00+00:00,2.3510,100.0,8.013,8.013,11.332,13.879,1
2024-01-03T10:40:00+00:00,3.1065,100.0,10.588,10.588,14.974,18.339,1
2024-01-03T10:45:00+00:00,4.0719,107.0,14.358,13.878,19.627,24.038,1
2024-01-03T10:50:00+00:00,5.0554,119.3,18.816,17.230,24.367,29.844,1
2024-01-03T10:55:00+00:00,6.0251,130.2,23.431,20.535,29.041,35.568,1
2024-01-03T11:00:00+00:00,6.9286,139.6,27.903,23.615,33.396,40.902,1
2024-01-03T11:05:00+00:00,7.5295,145.5,30.959,25.663,36.292,44.449,1
2024-01-03T11:10:00+00:00,7.5194,145.4,30.908,25.628,36.244,44.389,1
2024-01-03T11:15:00+00:00,6.8236,138.5,27.375,23.257,32.890,40.282,1
2024-01-03T11:20:00+00:00,5.6908,126.5,21.817,19.396,27.430,33.594,1
2024-01-03T11:25:00+00:00,4.4708,112.1,16.137,15.238,21.549,26.392,1
2024-01-03T11:30:00+00:00,3.4560,100.0,11.779,11.779,16.658,20.402,1
2024-01-03T11:35:00+00:00,2.8337,100.0,9.658,9.658,13.659,16.728,1
2024-01-03T11:40:00+00:00,2.6036,100.0,8.874,8.874,12.550,15.370,1
2024-01-03T11:45:00+00:00,2.5695,100.0,8.757,8.757,12.385,15.168,1
2024-01-03T11:50:00+00:00,2.4784,100.0,8.447,8.447,11.946,14.631,1
2024-01-03T11:55:00+00:00,2.2431,100.0,7.645,7.645,10.812,13.242,1
2024-01-03T12:00:00+00:00,2.0073,100.0,6.842,6.842,9.675,11.850,1
2024-01-03T12:05:00+00:00,2.0002,100.0,6.817,6.817,9.641,11.808,1
2024-01-03T12:10:00+00:00,2.3866,100.0,8.134,8.134,11.504,14.089,1
2024-01-03T12:15:00+00:00,3.1675,100.0,10.796,10.796,15.268,18.699,1
2024-01-03T12:20:00+00:00,4.1433,108.0,14.673,14.121,19.971,24.459,1
2024-01-03T12:25:00+00:00,5.1321,120.2,19.174,17.492,24.737,30.297,1
2024-01-03T12:30:00+00:00,6.1075,131.1,23.832,20.816,29.438,36.055,1
2024-01-03T12:35:00+00:00,7.0037,140.4,28.281,23.870,33.758,41.345,1
2024-01-03T12:40:00+00:00,7.5673,145.9,31.154,25.792,36.475,44.672,1
2024-01-03T12:45:00+00:00,7.4962,145.2,30.788,25.549,36.132,44.252,1
2024-01-03T12:50:00+00:00,6.7473,137.8,26.993,22.997,32.522,39.831,1
2024-01-03T12:55:00+00:00,5.5920,125.4,21.345,19.059,26.954,33.012,1
2024-01-03T13:00:00+00:00,4.3796,111.0,15.726,14.927,21.110,25.854,1
2024-01-03T13:05:00+00:00,3.3953,100.0,11.572,11.572,16.366,20.044,1
2024-01-03T13:10:00+00:00,2.8121,100.0,9.585,9.585,13.555,16.601,1
2024-01-03T13:15:00+00:00,2.6096,100.0,8.894,8.894,12.578,15.405,1
2024-01-03T13:20:00+00:00,2.5789,100.0,8.790,8.790,12.431,15.224,1
2024-01-03T13:25:00+00:00,2.4735,100.0,8.431,8.431,11.923,14.602,1
2024-01-03T13:30:00+00:00,2.2272,100.0,7.591,7.591,10.735,13.148,1
2024-01-03T13:35:00+00:00,1.9978,100.0,6.809,6.809,9.629,11.794,1
2024-01-03T13:40:00+00:00,2.0140,100.0,6.864,6.864,9.707,11.889,1
2024-01-03T13:45:00+00:00,2.4311,100.0,8.286,8.286,11.718,14.352,1
2024-01-03T13:50:00+00:00,3.2337,100.0,11.021,11.021,15.587,19.089,1
2024-01-03T13:55:00+00:00,4.2153,108.9,14.992,14.367,20.318,24.884,1
2024-01-03T14:00:00+00:00,5.2077,121.0,19.527,17.749,25.101,30.743,1
2024-01-03T14:05:00+00:00,6.1879,131.9,24.225,21.090,29.826,36.529,1
2024-01-03T14:10:00+00:00,7.0749,141.1,28.641,24.113,34.101,41.766,1
2024-01-03T14:15:00+00:00,7.6001,146.2,31.323,25.903,36.633,44.866,1
2024-01-03T14:20:00+00:00,7.4688,145.0,30.648,25.456,36.000,44.091,1
2024-01-03T14:25:00+00:00,6.6688,137.0,26.601,22.729,32.144,39.368,1
2024-01-03T14:30:00+00:00,5.4926,124.3,20.872,18.720,26.475,32.425,1
2024-01-03T14:35:00+00:00,4.2899,109.9,15.325,14.621,20.678,25.325,1
2024-01-03T14:40:00+00:00,3.3376,100.0,11.376,11.376,16.088,19.703,1
2024-01-03T14:45:00+00:00,2.7933,100.0,9.520,9.520,13.464,16.490,1
2024-01-03T14:50:00+00:00,2.6171,100.0,8.920,8.920,12.615,15.450,1
2024-01-03T14:55:00+00:00,2.5890,100.0,8.824,8.824,12.479,15.283,1
2024-01-03T15:00:00+00:00,2.4701,100.0,8.419,8.419,11.906,14.582,1
2024-01-03T15:05:00+00:00,2.2157,100.0,7.552,7.552,10.680,13.080,1
2024-01-03T15:10:00+00:00,1.9960,100.0,6.803,6.803,9.621,11.783,1
2024-01-03T15:15:00+00:00,2.0374,100.0,6.944,6.944,9.820,12.028,1
2024-01-03T15:20:00+00:00,2.4851,100.0,8.470,8.470,11.978,14.671,1
2024-01-03T15:25:00+00:00,3.3067,100.0,11.270,11.270,15.938,19.520,1
2024-01-03T15:30:00+00:00,4.2901,109.9,15.326,14.622,20.679,25.326,1
2024-01-03T15:35:00+00:00,5.2827,121.9,19.879,18.005,25.463,31.185,1
2024-01-03T15:40:00+00:00,6.2657,132.8,24.606,21.355,30.201,36.989,1
2024-01-03T15:45:00+00:00,7.1417,141.7,28.980,24.341,34.424,42.160,1
2024-01-03T15:50:00+00:00,7.6266,146.5,31.459,25.994,36.761,45.022,1
2024-01-03T15:55:00+00:00,7.4359,144.6,30.479,25.344,35.842,43.897,1
2024-01-03T16:00:00+00:00,6.5876,136.1,26.197,22.452,31.753,38.889,1
2024-01-03T16:05:00+00:00,5.3920,123.2,20.395,18.378,25.990,31.831,1
2024-01-03T16:10:00+00:00,4.1992,108.7,14.921,14.312,20.240,24.789,1
2024-01-03T16:15:00+00:00,3.2800,100.0,11.179,11.179,15.810,19.363,1
2024-01-03T16:20:00+00:00,2.7753,100.0,9.459,9.459,13.377,16.384,1
2024-01-03T16:25:00+00:00,2.6249,100.0,8.946,8.946,12.652,15.496,1
2024-01-03T16:30:00+00:00,2.5982,100.0,8.855,8.855,12.523,15.338,1
2024-01-03T16:35:00+00:00,2.4667,100.0,8.407,8.407,11.890,14.562,1
