step,t,phi_body,Q_body,I_emit,I_body,I_escape,I_amb_e,I_amb_i,F_beam_N,F_beam_y_N,F_net_N,F_lorentz_z_N,F_lorentz_y_N,F_lorentz_beam_z_N,F_thrust_N,pct_body,pct_escape,pct_inflight,beam_escape_KE_mean
8900,3.267080e-07,2.813667e+01,1.670091e-11,3.452437e-04,0.000000e+00,3.423105e-04,2.580685e-04,0.000000e+00,1.225320e-08,-6.642221e-09,-1.992527e-10,-1.836714e-09,-6.668884e-09,-1.697294e-09,1.408991e-08,0.0000,94.6010,5.3990,1.468379e+02
9000,3.303789e-07,2.864890e+01,1.700496e-11,3.404961e-04,0.000000e+00,3.415545e-04,2.576699e-04,0.000000e+00,1.220223e-08,-6.635525e-09,-1.832025e-10,-1.837500e-09,-6.688507e-09,-1.702727e-09,1.403972e-08,0.0000,94.7166,5.2834,1.464783e+02
9100,3.340498e-07,2.913905e+01,1.729589e-11,3.416149e-04,0.000000e+00,3.417359e-04,2.623610e-04,0.000000e+00,1.219551e-08,-6.638784e-09,-2.161011e-10,-1.829905e-09,-6.691860e-09,-1.702714e-09,1.402542e-08,0.0000,94.8225,5.1775,1.462227e+02
9200,3.377207e-07,2.960993e+01,1.757539e-11,3.402542e-04,0.000000e+00,3.433991e-04,2.641140e-04,0.000000e+00,1.223926e-08,-6.665831e-09,-1.913227e-10,-1.816073e-09,-6.675448e-09,-1.689142e-09,1.405534e-08,0.0000,94.9411,5.0589,1.458894e+02
9300,3.413915e-07,3.009131e+01,1.786112e-11,3.447598e-04,0.000000e+00,3.402542e-04,2.669228e-04,0.000000e+00,1.211166e-08,-6.608405e-09,-2.074109e-10,-1.819706e-09,-6.703992e-09,-1.689460e-09,1.393136e-08,0.0000,95.0136,4.9864,1.456361e+02
9400,3.450624e-07,3.053875e+01,1.812671e-11,3.426431e-04,0.000000e+00,3.392563e-04,2.702942e-04,0.000000e+00,1.205788e-08,-6.576923e-09,-1.818588e-10,-1.829551e-09,-6.732299e-09,-1.694893e-09,1.388743e-08,0.0000,95.0889,4.9111,1.451766e+02
9500,3.487333e-07,3.096257e+01,1.837827e-11,3.400123e-04,0.000000e+00,3.424314e-04,2.714822e-04,0.000000e+00,1.216646e-08,-6.639964e-09,-1.855750e-10,-1.841444e-09,-6.753099e-09,-1.705727e-09,1.400790e-08,0.0000,95.1921,4.8079,1.451372e+02
9600,3.524042e-07,3.136723e+01,1.861846e-11,3.392260e-04,0.000000e+00,3.446086e-04,2.737948e-04,0.000000e+00,1.224219e-08,-6.677830e-09,-1.900325e-10,-1.832419e-09,-6.701468e-09,-1.697710e-09,1.407461e-08,0.0000,95.3071,4.6929,1.450378e+02
9700,3.560750e-07,3.176518e+01,1.885467e-11,3.384700e-04,0.000000e+00,3.393167e-04,2.741234e-04,0.000000e+00,1.205128e-08,-6.571109e-09,-1.746645e-10,-1.824082e-09,-6.657692e-09,-1.690984e-09,1.387536e-08,0.0000,95.3942,4.6058,1.449431e+02
9800,3.597459e-07,3.217008e+01,1.909500e-11,3.381072e-04,0.000000e+00,3.396796e-04,2.726363e-04,0.000000e+00,1.202801e-08,-6.583944e-09,-2.114679e-10,-1.824740e-09,-6.625006e-09,-1.686932e-09,1.385275e-08,0.0000,95.4819,4.5181,1.443385e+02
9900,3.634168e-07,3.262203e+01,1.936326e-11,3.417964e-04,0.000000e+00,3.377443e-04,2.687185e-04,0.000000e+00,1.196322e-08,-6.538314e-09,-2.168085e-10,-1.831341e-09,-6.590560e-09,-1.681629e-09,1.379457e-08,0.0000,95.5392,4.4608,1.443117e+02
10000,3.670877e-07,3.313402e+01,1.966716e-11,3.439131e-04,0.000000e+00,3.365045e-04,2.611277e-04,0.000000e+00,1.191210e-08,-6.505630e-09,-2.503986e-10,-1.851806e-09,-6.600122e-09,-1.685172e-09,1.376390e-08,0.0000,95.5784,4.4216,1.440961e+02
10100,3.707585e-07,3.365792e+01,1.997813e-11,3.438527e-04,0.000000e+00,3.386212e-04,2.591403e-04,0.000000e+00,1.196042e-08,-6.538891e-09,-2.214923e-10,-1.884191e-09,-6.620709e-09,-1.699419e-09,1.384462e-08,0.0000,95.6269,4.3731,1.435277e+02
10200,3.744294e-07,3.422761e+01,2.031627e-11,3.415242e-04,0.000000e+00,3.401635e-04,2.494081e-04,0.000000e+00,1.199740e-08,-6.567076e-09,-2.090241e-10,-1.915250e-09,-6.624626e-09,-1.712808e-09,1.391265e-08,0.0000,95.6918,4.3082,1.431927e+02
10300,3.781003e-07,3.484858e+01,2.068486e-11,3.410404e-04,0.000000e+00,3.429455e-04,2.406322e-04,0.000000e+00,1.205935e-08,-6.617175e-09,-2.075428e-10,-1.923702e-09,-6.586844e-09,-1.711151e-09,1.398306e-08,0.0000,95.7699,4.2301,1.425203e+02
10400,3.817712e-07,3.549971e+01,2.107135e-11,3.421290e-04,0.000000e+00,3.425221e-04,2.368430e-04,0.000000e+00,1.203967e-08,-6.600495e-09,-2.119400e-10,-1.918845e-09,-6.557623e-09,-1.704276e-09,1.395851e-08,0.0000,95.8387,4.1613,1.423305e+02
10500,3.854421e-07,3.618084e+01,2.147565e-11,3.424012e-04,0.000000e+00,3.380165e-04,2.322657e-04,0.000000e+00,1.184364e-08,-6.506163e-09,-2.150533e-10,-1.926475e-09,-6.557420e-09,-1.708292e-09,1.377011e-08,0.0000,95.8837,4.1163,1.415650e+02
10600,3.891129e-07,3.688372e+01,2.189285e-11,3.437015e-04,0.000000e+00,3.406170e-04,2.300491e-04,0.000000e+00,1.190934e-08,-6.562743e-09,-2.117964e-10,-1.929974e-09,-6.581393e-09,-1.713730e-09,1.383931e-08,0.0000,95.9333,4.0667,1.411679e+02
10700,3.927838e-07,3.758452e+01,2.230882e-11,3.415545e-04,0.000000e+00,3.408892e-04,2.282389e-04,0.000000e+00,1.189002e-08,-6.561955e-09,-2.038593e-10,-1.927991e-09,-6.582703e-09,-1.718531e-09,1.381801e-08,0.0000,95.9918,4.0082,1.405911e+02
10800,3.964547e-07,3.828895e+01,2.272694e-11,3.443365e-04,0.000000e+00,3.433688e-04,2.304334e-04,0.000000e+00,1.195170e-08,-6.613078e-09,-2.266752e-10,-1.932019e-09,-6.590088e-09,-1.722369e-09,1.388371e-08,0.0000,96.0477,3.9523,1.401932e+02
10900,4.001256e-07,3.896770e+01,2.312983e-11,3.430060e-04,0.000000e+00,3.396494e-04,2.332547e-04,0.000000e+00,1.177786e-08,-6.535372e-09,-2.013021e-10,-1.931578e-09,-6.605556e-09,-1.723691e-09,1.370944e-08,0.0000,96.0914,3.9086,1.393256e+02
11000,4.037964e-07,3.961260e+01,2.351262e-11,3.410102e-04,0.000000e+00,3.416754e-04,2.367325e-04,0.000000e+00,1.181658e-08,-6.581968e-09,-2.201221e-10,-1.931370e-09,-6.626526e-09,-1.732453e-09,1.374795e-08,0.0000,96.1506,3.8494,1.388388e+02
11100,4.074673e-07,4.022410e+01,2.387558e-11,3.404356e-04,0.000000e+00,3.417964e-04,2.415593e-04,0.000000e+00,1.180088e-08,-6.581000e-09,-2.249154e-10,-1.921295e-09,-6.613946e-09,-1.733645e-09,1.372217e-08,0.0000,96.2109,3.7891,1.384496e+02
11200,4.111382e-07,4.080337e+01,2.421941e-11,3.408287e-04,0.000000e+00,3.428245e-04,2.471633e-04,0.000000e+00,1.181231e-08,-6.609385e-09,-2.522234e-10,-1.911889e-09,-6.589532e-09,-1.729731e-09,1.372420e-08,0.0000,96.2721,3.7279,1.381138e+02
11300,4.148091e-07,4.138069e+01,2.456209e-11,3.447296e-04,0.000000e+00,3.402239e-04,2.513793e-04,0.000000e+00,1.169012e-08,-6.564511e-09,-2.408686e-10,-1.911184e-09,-6.600275e-09,-1.727559e-09,1.360130e-08,0.0000,96.3060,3.6940,1.375729e+02
11400,4.184799e-07,4.192483e+01,2.488507e-11,3.443667e-04,0.000000e+00,3.373814e-04,2.563821e-04,0.000000e+00,1.156263e-08,-6.509468e-09,-2.457750e-10,-1.919852e-09,-6.648132e-09,-1.735311e-09,1.348248e-08,0.0000,96.3289,3.6711,1.370448e+02
11500,4.221508e-07,4.240727e+01,2.517143e-11,3.394982e-04,0.000000e+00,3.396494e-04,2.614907e-04,0.000000e+00,1.164377e-08,-6.554230e-09,-2.896175e-10,-1.922766e-09,-6.663776e-09,-1.749420e-09,1.356654e-08,0.0000,96.3786,3.6214,1.371170e+02
11600,4.258217e-07,4.287304e+01,2.544790e-11,3.415847e-04,0.000000e+00,3.445482e-04,2.662706e-04,0.000000e+00,1.180242e-08,-6.639284e-09,-3.016627e-10,-1.907662e-09,-6.629829e-09,-1.746991e-09,1.371008e-08,0.0000,96.4383,3.5617,1.368651e+02
11700,4.294926e-07,4.335063e+01,2.573138e-11,3.403146e-04,0.000000e+00,3.429152e-04,2.630901e-04,0.000000e+00,1.172609e-08,-6.618624e-09,-3.067720e-10,-1.885524e-09,-6.580729e-09,-1.737220e-09,1.361162e-08,0.0000,96.4948,3.5052,1.366276e+02
11800,4.331634e-07,4.384927e+01,2.602735e-11,3.422802e-04,0.000000e+00,3.381072e-04,2.616530e-04,0.000000e+00,1.155006e-08,-6.524104e-09,-2.898591e-10,-1.876146e-09,-6.570595e-09,-1.736853e-09,1.342621e-08,0.0000,96.5244,3.4756,1.363785e+02
11900,4.368343e-07,4.433183e+01,2.631378e-11,3.388027e-04,0.000000e+00,3.376838e-04,2.607744e-04,0.000000e+00,1.150605e-08,-6.513756e-09,-3.417248e-10,-1.869701e-09,-6.554322e-09,-1.738715e-09,1.337576e-08,0.0000,96.5643,3.4357,1.358325e+02
12000,4.405052e-07,4.484759e+01,2.661991e-11,3.395284e-04,0.000000e+00,3.413428e-04,2.561335e-04,0.000000e+00,1.161339e-08,-6.580928e-09,-2.829048e-10,-1.870617e-09,-6.545932e-09,-1.746669e-09,1.348401e-08,0.0000,96.6141,3.3859,1.354935e+02
12100,4.441761e-07,4.542615e+01,2.696333e-11,3.437619e-04,0.000000e+00,3.395284e-04,2.502110e-04,0.000000e+00,1.154176e-08,-6.542719e-09,-2.942998e-10,-1.861212e-09,-6.530906e-09,-1.744289e-09,1.340298e-08,0.0000,96.6411,3.3589,1.352922e+02
12200,4.478470e-07,4.601826e+01,2.731479e-11,3.424314e-04,0.000000e+00,3.372605e-04,2.466892e-04,0.000000e+00,1.143712e-08,-6.495659e-09,-2.946813e-10,-1.869650e-09,-6.549031e-09,-1.754189e-09,1.330677e-08,0.0000,96.6640,3.3360,1.347726e+02
12300,4.515178e-07,4.664328e+01,2.768577e-11,3.409497e-04,0.000000e+00,3.387724e-04,2.398875e-04,0.000000e+00,1.146958e-08,-6.529712e-09,-3.145640e-10,-1.869247e-09,-6.552445e-09,-1.760090e-09,1.333883e-08,0.0000,96.6967,3.3033,1.344802e+02
12400,4.551887e-07,4.728281e+01,2.806538e-11,3.419173e-04,0.000000e+00,3.423105e-04,2.385079e-04,0.000000e+00,1.155612e-08,-6.597541e-09,-2.982641e-10,-1.864622e-09,-6.560760e-09,-1.759770e-09,1.342074e-08,0.0000,96.7378,3.2622,1.339079e+02
12500,4.588596e-07,4.797463e+01,2.847601e-11,3.444877e-04,0.000000e+00,3.385003e-04,2.326239e-04,0.000000e+00,1.139903e-08,-6.508391e-09,-2.662469e-10,-1.861928e-09,-6.577954e-09,-1.760832e-09,1.326096e-08,0.0000,96.7560,3.2440,1.332608e+02
12600,4.625305e-07,4.867185e+01,2.888986e-11,3.419476e-04,0.000000e+00,3.408892e-04,2.292101e-04,0.000000e+00,1.145516e-08,-6.550325e-09,-2.588394e-10,-1.863921e-09,-6.614641e-09,-1.771655e-09,1.331909e-08,0.0000,96.7905,3.2095,1.327874e+02
12700,4.662013e-07,4.935992e+01,2.929827e-11,3.397703e-04,0.000000e+00,3.398006e-04,2.285125e-04,0.000000e+00,1.137712e-08,-6.531802e-09,-2.336786e-10,-1.863259e-09,-6.616475e-09,-1.778171e-09,1.324038e-08,0.0000,96.8276,3.1724,1.320954e+02
12800,4.698722e-07,5.005213e+01,2.970914e-11,3.399820e-04,0.000000e+00,3.427640e-04,2.280551e-04,0.000000e+00,1.143480e-08,-6.594335e-09,-2.567835e-10,-1.859549e-09,-6.614247e-09,-1.779196e-09,1.329435e-08,0.0000,96.8731,3.1269,1.314346e+02
12900,4.735431e-07,5.076884e+01,3.013456e-11,3.433991e-04,0.000000e+00,3.402844e-04,2.275103e-04,0.000000e+00,1.133000e-08,-6.543057e-09,-2.469489e-10,-1.860407e-09,-6.631357e-09,-1.772813e-09,1.319040e-08,0.0000,96.8984,3.1016,1.310176e+02
13000,4.772140e-07,5.147250e+01,3.055223e-11,3.412218e-04,0.000000e+00,3.388632e-04,2.274427e-04,0.000000e+00,1.125953e-08,-6.524203e-09,-2.632500e-10,-1.873065e-09,-6.657501e-09,-1.777894e-09,1.313259e-08,0.0000,96.9254,3.0746,1.307049e+02
13100,4.808848e-07,5.215665e+01,3.095831e-11,3.409194e-04,0.000000e+00,3.387724e-04,2.302951e-04,0.000000e+00,1.122724e-08,-6.512398e-09,-2.344915e-10,-1.893405e-09,-6.670855e-09,-1.782178e-09,1.312065e-08,0.0000,96.9524,3.0476,1.300920e+02
13200,4.845557e-07,5.284861e+01,3.136903e-11,3.439131e-04,0.000000e+00,3.418266e-04,2.320268e-04,0.000000e+00,1.128824e-08,-6.572636e-09,-2.442950e-10,-1.917786e-09,-6.703141e-09,-1.789562e-09,1.320603e-08,0.0000,96.9794,3.0206,1.294406e+02
13300,4.882266e-07,5.350587e+01,3.175916e-11,3.437317e-04,0.000000e+00,3.383491e-04,2.374566e-04,0.000000e+00,1.116115e-08,-6.514185e-09,-2.160771e-10,-1.930559e-09,-6.735579e-09,-1.792851e-09,1.309171e-08,0.0000,96.9952,3.0048,1.293153e+02
13400,4.918975e-07,5.412130e+01,3.212446e-11,3.397401e-04,0.000000e+00,3.395889e-04,2.402276e-04,0.000000e+00,1.117246e-08,-6.549555e-09,-2.271965e-10,-1.949028e-09,-6.742593e-09,-1.803425e-09,1.312149e-08,0.0000,97.0268,2.9732,1.289162e+02
13500,4.955684e-07,5.473510e+01,3.248879e-11,3.430362e-04,0.000000e+00,3.435200e-04,2.437866e-04,0.000000e+00,1.127143e-08,-6.623398e-09,-2.272820e-10,-1.957712e-09,-6.722138e-09,-1.802250e-09,1.322914e-08,0.0000,97.0600,2.9400,1.283992e+02
13600,4.992392e-07,5.534527e+01,3.285096e-11,3.445482e-04,0.000000e+00,3.403146e-04,2.458874e-04,0.000000e+00,1.114785e-08,-6.554937e-09,-2.051867e-10,-1.960590e-09,-6.710453e-09,-1.798205e-09,1.310844e-08,0.0000,97.0781,2.9219,1.280283e+02
13700,5.029101e-07,5.593789e+01,3.320272e-11,3.408892e-04,0.000000e+00,3.390144e-04,2.450643e-04,0.000000e+00,1.108539e-08,-6.531088e-09,-1.995236e-10,-1.980792e-09,-6.694959e-09,-1.809176e-09,1.306619e-08,0.0000,97.1027,2.8973,1.277046e+02
13800,5.065810e-07,5.649939e+01,3.353601e-11,3.430060e-04,0.000000e+00,3.423407e-04,2.522147e-04,0.000000e+00,1.117624e-08,-6.588915e-09,-2.231367e-10,-1.995531e-09,-6.672213e-09,-1.812392e-09,1.317177e-08,0.0000,97.1306,2.8694,1.273361e+02
13900,5.102519e-07,5.704989e+01,3.386276e-11,3.386212e-04,0.000000e+00,3.398308e-04,2.496080e-04,0.000000e+00,1.105856e-08,-6.541814e-09,-2.197325e-10,-2.003306e-09,-6.630086e-09,-1.813904e-09,1.306187e-08,0.0000,97.1632,2.8368,1.267494e+02
14000,5.139227e-07,5.762241e+01,3.420259e-11,3.414637e-04,0.000000e+00,3.401332e-04,2.488901e-04,0.000000e+00,1.104351e-08,-6.550120e-09,-2.287603e-10,-2.011774e-09,-6.608040e-09,-1.813988e-09,1.305529e-08,0.0000,97.1878,2.8122,1.263536e+02
14100,5.175936e-07,5.820843e+01,3.455043e-11,3.429757e-04,0.000000e+00,3.397099e-04,2.482182e-04,0.000000e+00,1.100876e-08,-6.531964e-09,-1.924911e-10,-2.006223e-09,-6.582240e-09,-1.812001e-09,1.301499e-08,0.0000,97.2064,2.7936,1.259034e+02
14200,5.212645e-07,5.881874e+01,3.491269e-11,3.427338e-04,0.000000e+00,3.391353e-04,2.440501e-04,0.000000e+00,1.098203e-08,-6.528903e-09,-1.827325e-10,-2.006154e-09,-6.590014e-09,-1.817616e-09,1.298819e-08,0.0000,97.2237,2.7763,1.258541e+02
14300,5.249354e-07,5.945302e+01,3.528917e-11,3.447901e-04,0.000000e+00,3.384700e-04,2.422304e-04,0.000000e+00,1.092119e-08,-6.501958e-09,-1.514596e-10,-1.996489e-09,-6.603453e-09,-1.827303e-09,1.291768e-08,0.0000,97.2330,2.7670,1.250588e+02
14400,5.286062e-07,6.008890e+01,3.566661e-11,3.424314e-04,0.000000e+00,3.407078e-04,2.396123e-04,0.000000e+00,1.097770e-08,-6.541299e-09,-1.407921e-10,-1.961583e-09,-6.602960e-09,-1.833851e-09,1.293929e-08,0.0000,97.2550,2.7450,1.247545e+02
14500,5.322771e-07,6.073071e+01,3.604757e-11,3.413428e-04,0.000000e+00,3.414033e-04,2.375642e-04,0.000000e+00,1.096333e-08,-6.548535e-09,-1.304179e-10,-1.940346e-09,-6.575437e-09,-1.838070e-09,1.290368e-08,0.0000,97.2815,2.7185,1.240850e+02
14600,5.359480e-07,6.141317e+01,3.645265e-11,3.428548e-04,0.000000e+00,3.434596e-04,2.325051e-04,0.000000e+00,1.099500e-08,-6.586909e-09,-1.306374e-10,-1.923654e-09,-6.552087e-09,-1.836924e-09,1.291866e-08,0.0000,97.3091,2.6909,1.235040e+02
14700,5.396189e-07,6.207825e+01,3.684742e-11,3.401030e-04,0.000000e+00,3.405566e-04,2.325616e-04,0.000000e+00,1.087470e-08,-6.524369e-09,-1.476750e-10,-1.918688e-09,-6.540640e-09,-1.834686e-09,1.279338e-08,0.0000,97.3355,2.6645,1.229838e+02
14800,5.432897e-07,6.277610e+01,3.726163e-11,3.438224e-04,0.000000e+00,3.377745e-04,2.309841e-04,0.000000e+00,1.075395e-08,-6.472351e-09,-1.935899e-10,-1.931283e-09,-6.583160e-09,-1.841379e-09,1.268524e-08,0.0000,97.3440,2.6560,1.224743e+02
14900,5.469606e-07,6.346039e+01,3.766780e-11,3.410706e-04,0.000000e+00,3.418569e-04,2.304237e-04,0.000000e+00,1.084939e-08,-6.546967e-09,-1.738592e-10,-1.933062e-09,-6.626083e-09,-1.844058e-09,1.278245e-08,0.0000,97.3706,2.6294,1.218762e+02
15000,5.506315e-07,6.415286e+01,3.807883e-11,3.442155e-04,0.000000e+00,3.380769e-04,2.322460e-04,0.000000e+00,1.070327e-08,-6.477629e-09,-1.090093e-10,-1.924024e-09,-6.693866e-09,-1.851561e-09,1.262730e-08,0.0000,97.3784,2.6216,1.214782e+02
15100,5.543024e-07,6.481986e+01,3.847474e-11,3.405868e-04,0.000000e+00,3.414940e-04,2.327356e-04,0.000000e+00,1.077673e-08,-6.550980e-09,-1.180149e-10,-1.903021e-09,-6.718271e-09,-1.856041e-09,1.267976e-08,0.0000,97.4046,2.5954,1.209978e+02
15200,5.579733e-07,6.549296e+01,3.887427e-11,3.437619e-04,0.000000e+00,3.416452e-04,2.349248e-04,0.000000e+00,1.075257e-08,-6.545014e-09,-1.241468e-10,-1.900614e-09,-6.742832e-09,-1.861557e-09,1.265319e-08,0.0000,97.4225,2.5775,1.204486e+02
15300,5.616441e-07,6.611593e+01,3.924404e-11,3.391051e-04,0.000000e+00,3.416149e-04,2.383736e-04,0.000000e+00,1.070995e-08,-6.548089e-09,-1.124362e-10,-1.908257e-09,-6.754827e-09,-1.860280e-09,1.261821e-08,0.0000,97.4518,2.5482,1.198125e+02
15400,5.653150e-07,6.674073e+01,3.961490e-11,3.426431e-04,0.000000e+00,3.378955e-04,2.416163e-04,0.000000e+00,1.058060e-08,-6.471082e-09,-1.296290e-10,-1.921955e-09,-6.778638e-09,-1.861536e-09,1.250256e-08,0.0000,97.4621,2.5379,1.195496e+02
15500,5.689859e-07,6.733703e+01,3.996884e-11,3.394679e-04,0.000000e+00,3.420988e-04,2.430495e-04,0.000000e+00,1.068611e-08,-6.555134e-09,-1.143922e-10,-1.928099e-09,-6.777150e-09,-1.862405e-09,1.261421e-08,0.0000,97.4909,2.5091,1.191608e+02
15600,5.726568e-07,6.792183e+01,4.031595e-11,3.413126e-04,0.000000e+00,3.387422e-04,2.467524e-04,0.000000e+00,1.054876e-08,-6.494910e-09,-1.311261e-10,-1.947431e-09,-6.788490e-09,-1.866840e-09,1.249619e-08,0.0000,97.5061,2.4939,1.187000e+02
15700,5.763276e-07,6.849376e+01,4.065543e-11,3.416452e-04,0.000000e+00,3.372000e-04,2.491668e-04,0.000000e+00,1.047205e-08,-6.462736e-09,-6.194873e-11,-1.966207e-09,-6.779105e-09,-1.868173e-09,1.243825e-08,0.0000,97.5164,2.4836,1.182021e+02
15800,5.799985e-07,6.905019e+01,4.098571e-11,3.412218e-04,0.000000e+00,3.386817e-04,2.512488e-04,0.000000e+00,1.049728e-08,-6.493795e-09,-1.161081e-10,-2.013808e-09,-6.770605e-09,-1.874656e-09,1.251109e-08,0.0000,97.5312,2.4688,1.178926e+02
15900,5.836694e-07,6.959748e+01,4.131056e-11,3.444575e-04,0.000000e+00,3.399820e-04,2.559643e-04,0.000000e+00,1.050493e-08,-6.522484e-09,-1.521516e-10,-2.083310e-09,-6.806853e-09,-1.882424e-09,1.258824e-08,0.0000,97.5412,2.4588,1.174261e+02
16000,5.873403e-07,7.011291e+01,4.161650e-11,3.399215e-04,0.000000e+00,3.395587e-04,2.565784e-04,0.000000e+00,1.047990e-08,-6.501158e-09,-4.841668e-11,-2.106688e-09,-6.839926e-09,-1.885963e-09,1.258659e-08,0.0000,97.5608,2.4392,1.170880e+02
16100,5.910111e-07,7.064453e+01,4.193205e-11,3.411614e-04,0.000000e+00,3.399820e-04,2.552000e-04,0.000000e+00,1.047242e-08,-6.517046e-09,-3.689169e-11,-2.103483e-09,-6.842440e-09,-1.892528e-09,1.257591e-08,0.0000,97.5782,2.4218,1.168480e+02
16200,5.946820e-07,7.117421e+01,4.224645e-11,3.395889e-04,0.000000e+00,3.424314e-04,2.539436e-04,0.000000e+00,1.052315e-08,-6.555731e-09,1.210989e-12,-2.074289e-09,-6.806325e-09,-1.889755e-09,1.259744e-08,0.0000,97.6049,2.3951,1.163713e+02
16300,5.983529e-07,7.173942e+01,4.258194e-11,3.431269e-04,0.000000e+00,3.387422e-04,2.517337e-04,0.000000e+00,1.039298e-08,-6.486166e-09,1.725475e-11,-2.048692e-09,-6.740126e-09,-1.886872e-09,1.244167e-08,0.0000,97.6141,2.3859,1.161205e+02
16400,6.020238e-07,7.229951e+01,4.291439e-11,3.413428e-04,0.000000e+00,3.382584e-04,2.507788e-04,0.000000e+00,1.035661e-08,-6.461978e-09,-3.677915e-11,-2.073816e-09,-6.679261e-09,-1.892742e-09,1.243043e-08,0.0000,97.6261,2.3739,1.156310e+02
16500,6.056947e-07,7.288723e+01,4.326324e-11,3.433991e-04,0.000000e+00,3.389841e-04,2.483679e-04,0.000000e+00,1.034531e-08,-6.477316e-09,-7.098250e-11,-2.125745e-09,-6.657603e-09,-1.898649e-09,1.247106e-08,0.0000,97.6349,2.3651,1.151225e+02
16600,6.093655e-07,7.348360e+01,4.361722e-11,3.412823e-04,0.000000e+00,3.403146e-04,2.448518e-04,0.000000e+00,1.035429e-08,-6.508054e-09,-5.280358e-11,-2.187594e-09,-6.695133e-09,-1.905994e-09,1.254188e-08,0.0000,97.6515,2.3485,1.146610e+02
16700,6.130364e-07,7.409555e+01,4.398045e-11,3.438527e-04,0.000000e+00,3.386817e-04,2.449033e-04,0.000000e+00,1.027742e-08,-6.467739e-09,-2.975460e-11,-2.201713e-09,-6.740627e-09,-1.912375e-09,1.247914e-08,0.0000,97.6582,2.3418,1.141641e+02
16800,6.167073e-07,7.472727e+01,4.435542e-11,3.429152e-04,0.000000e+00,3.397099e-04,2.407699e-04,0.000000e+00,1.026585e-08,-6.488222e-09,-1.261284e-11,-2.174039e-09,-6.751645e-09,-1.920575e-09,1.243989e-08,0.0000,97.6693,2.3307,1.135095e+02
16900,6.203782e-07,7.537914e+01,4.474235e-11,3.445179e-04,0.000000e+00,3.424616e-04,2.391122e-04,0.000000e+00,1.032206e-08,-6.545784e-09,-2.195627e-11,-2.153969e-09,-6.737099e-09,-1.924760e-09,1.247603e-08,0.0000,97.6829,2.3171,1.131452e+02
17000,6.240490e-07,7.601370e+01,4.511900e-11,3.425524e-04,0.000000e+00,3.398913e-04,2.399476e-04,0.000000e+00,1.021973e-08,-6.481223e-09,-7.799592e-11,-2.176639e-09,-6.721485e-09,-1.932401e-09,1.239637e-08,0.0000,97.6949,2.3051,1.125914e+02
17100,6.277199e-07,7.664749e+01,4.549519e-11,3.435805e-04,0.000000e+00,3.426733e-04,2.410991e-04,0.000000e+00,1.027599e-08,-6.543716e-09,-6.562129e-11,-2.230411e-09,-6.731546e-09,-1.934036e-09,1.250640e-08,0.0000,97.7106,2.2894,1.122817e+02
17200,6.313908e-07,7.727612e+01,4.586833e-11,3.409497e-04,0.000000e+00,3.415847e-04,2.393027e-04,0.000000e+00,1.020988e-08,-6.521303e-09,-6.076628e-11,-2.224797e-09,-6.777054e-09,-1.932868e-09,1.243468e-08,0.0000,97.7294,2.2706,1.117460e+02
17300,6.350617e-07,7.789508e+01,4.623572e-11,3.436410e-04,0.000000e+00,3.403449e-04,2.435588e-04,0.000000e+00,1.014310e-08,-6.492065e-09,2.366668e-11,-2.185119e-09,-6.825463e-09,-1.935177e-09,1.232822e-08,0.0000,97.7394,2.2606,1.112427e+02
17400,6.387325e-07,7.848893e+01,4.658820e-11,3.396796e-04,0.000000e+00,3.414335e-04,2.436572e-04,0.000000e+00,1.014751e-08,-6.517427e-09,3.132215e-11,-2.129448e-09,-6.814301e-09,-1.939117e-09,1.227696e-08,0.0000,97.7601,2.2399,1.108484e+02
17500,6.424034e-07,7.907432e+01,4.693567e-11,3.437317e-04,0.000000e+00,3.384096e-04,2.490769e-04,0.000000e+00,1.002064e-08,-6.461582e-09,1.461494e-11,-2.081290e-09,-6.750881e-09,-1.944388e-09,1.210193e-08,0.0000,97.7653,2.2347,1.102986e+02
17600,6.460743e-07,7.962979e+01,4.726538e-11,3.397401e-04,0.000000e+00,3.413126e-04,2.499221e-04,0.000000e+00,1.007908e-08,-6.520117e-09,-1.204488e-10,-2.094857e-09,-6.647211e-09,-1.949161e-09,1.217394e-08,0.0000,97.7851,2.2149,1.099195e+02
17700,6.497452e-07,8.014893e+01,4.757352e-11,3.382281e-04,0.000000e+00,3.389841e-04,2.542858e-04,0.000000e+00,9.988911e-09,-6.477406e-09,-2.066022e-10,-2.214161e-09,-6.578208e-09,-1.950397e-09,1.220307e-08,0.0000,97.8029,2.1971,1.096308e+02
17800,6.534161e-07,8.068675e+01,4.789275e-11,3.410706e-04,0.000000e+00,3.391958e-04,2.541085e-04,0.000000e+00,9.978454e-09,-6.482227e-09,-1.972882e-10,-2.366727e-09,-6.659259e-09,-1.950759e-09,1.234518e-08,0.0000,97.8148,2.1852,1.093724e+02
17900,6.570869e-07,8.117712e+01,4.818382e-11,3.380165e-04,0.000000e+00,3.407380e-04,2.587255e-04,0.000000e+00,9.995644e-09,-6.512393e-09,-4.052314e-11,-2.384119e-09,-6.804232e-09,-1.945631e-09,1.237976e-08,0.0000,97.8362,2.1638,1.089599e+02
